Date,Open,High,Low,Close,Adj Close,Volume
2017-01-19,157400.000000,161200.000000,157400.000000,160200.000000,158952.937500,339055
2017-01-20,159400.000000,159600.000000,157000.000000,157000.000000,155777.843750,367175
2017-01-23,155600.000000,155800.000000,152600.000000,154200.000000,152999.640625,453340
2017-01-24,154200.000000,154200.000000,152000.000000,152200.000000,151015.218750,534400
2017-01-25,152600.000000,153600.000000,152000.000000,152600.000000,151412.093750,595025
2017-01-26,150200.000000,152600.000000,147200.000000,150600.000000,149427.671875,1372095
2017-01-31,150000.000000,153400.000000,148600.000000,151600.000000,150419.875000,638050
2017-02-01,152200.000000,154800.000000,152000.000000,154200.000000,152999.640625,462705
2017-02-02,155200.000000,156000.000000,154000.000000,154400.000000,153198.078125,605250
2017-02-03,154000.000000,155200.000000,153400.000000,154800.000000,153594.968750,712070
2017-02-06,156200.000000,156200.000000,154400.000000,155800.000000,154587.187500,635145
2017-02-07,155600.000000,160400.000000,155000.000000,160000.000000,158754.500000,675555
2017-02-08,159800.000000,159800.000000,158200.000000,159000.000000,157762.265625,388215
2017-02-09,157600.000000,159200.000000,156600.000000,157400.000000,156174.718750,510115
2017-02-10,159000.000000,159000.000000,157400.000000,159000.000000,157762.265625,337445
2017-02-13,160000.000000,160600.000000,157600.000000,159000.000000,157762.265625,296900
2017-02-14,157000.000000,158000.000000,153200.000000,154000.000000,152801.203125,599535
2017-02-15,153800.000000,155400.000000,153600.000000,154600.000000,153396.546875,332175
2017-02-16,154000.000000,155400.000000,153800.000000,155400.000000,154190.296875,369105
2017-02-17,154600.000000,157000.000000,154400.000000,156000.000000,154785.640625,521705
2017-02-20,154600.000000,156800.000000,154400.000000,156200.000000,154984.046875,375210
2017-02-21,155600.000000,158600.000000,155200.000000,158000.000000,156770.046875,577870
2017-02-22,157600.000000,160000.000000,157200.000000,159400.000000,158159.156250,536860
2017-02-23,161000.000000,163000.000000,160800.000000,161600.000000,160342.046875,484775
2017-02-24,160600.000000,161400.000000,158600.000000,160600.000000,159349.812500,385865
2017-02-27,160000.000000,161400.000000,158400.000000,159200.000000,157960.718750,169475
